"ID","Name","Experiences.Offered","Host.Since","Host.Response.Time","Host.Response.Rate","City","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bathrooms","Bedrooms","Beds","Bed.Type","Amenities","Price","Security.Deposit","Cleaning.Fee","Minimum.Nights","Number.of.Reviews","Review.Scores.Rating","Review.Scores.Accuracy","Review.Scores.Cleanliness","Review.Scores.Checkin","Review.Scores.Communication","Review.Scores.Location","Review.Scores.Value","Cancellation.Policy","Features"
17280383,"Nice room in comfortable, spacious flat Prenzlberg","none","2016-08-11","within a day",80,"Berlin",52.5465249076861,13.4164598818839,"Apartment","Private room",3,1,0,1,"Real Bed","Wireless Internet,Kitchen,Heating,Washer,First aid kit,Essentials,Lock on bedroom door,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,Private living room",20,NA,10,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic"
29279,"Quiet 2 rooms next Helmholtzplatz","none","2009-11-14","within a few hours",100,"Berlin",52.5417876499013,13.4238831588998,"Apartment","Entire home/apt",4,1,2,3,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Pack ’n Play/travel crib,Children’s dinnerware",130,700,60,60,67,96,10,10,10,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified"
18487393,"Tolle Altbau-Whg von Künstlerpaar in Prenzlberg","none","2017-03-06","within a few hours",100,"Berlin",52.5426148284921,13.4226003856113,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Safety card,Hangers,Hair dryer,Iron,Private entrance",75,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
14145883,"Palms of Prenzlauer Berg","none","2015-06-17","within a day",50,"Berlin",52.5457957005714,13.4155147880592,"Apartment","Private room",2,1,1,1,"Couch","TV,Wireless Internet,Kitchen,Breakfast,Elevator in building,Heating,Family/kid friendly,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Iron,Laptop friendly workspace",36,NA,NA,1,2,100,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
11031031,"BerlinCityHouse - Your Private Townhouse In Berlin","none","2015-05-14","within an hour",100,"Berlin",52.5403598122167,13.4207241437955,"House","Entire home/apt",3,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,Self Check-In,Doorman Entry,Private entrance,Babysitter recommendations,Pack ’n Play/travel crib,Room-darkening shades",99,300,32,2,13,92,10,10,9,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
13877295,"family accommodation I Prenzlauer Berg I patio","none","2016-06-30","",NA,"Berlin",52.5474244846741,13.4146514523609,"Apartment","Entire home/apt",4,1,3,3,"Real Bed","TV,Wireless Internet,Kitchen,Breakfast,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Hangers,Iron",115,500,100,14,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
16400369,"My beloved apartment in Prenzlauerberg","none","2012-03-26","within an hour",100,"Berlin",52.5422787311708,13.4159327862018,"Apartment","Private room",4,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Hair dryer,Laptop friendly workspace",98,100,40,3,10,88,9,10,10,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
5209897,"ZIMMER ZUR BERLINALE","none","2015-01-30","",NA,"Berlin",52.5435555125006,13.4174538923031,"Apartment","Private room",1,1,1,1,"Futon","Internet,Kitchen,Elevator in building,Heating,Washer,Smoke detector",39,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic"
161425,"Cozy Apartment at Schönhauser Allee","none","2011-07-03","within an hour",100,"Berlin",52.5456676134107,13.4144691750645,"Apartment","Entire home/apt",5,1,2,6,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Hair dryer,Iron,Laptop friendly workspace",70,200,60,3,65,94,9,9,10,10,10,9,"moderate","Host Is Superhost,Host Has Profile Pic,Is Location Exact,Instant Bookable"
9919630,"Appartement pour deux","none","2015-12-10","",NA,"Berlin",52.5461535990921,13.4147823525495,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Iron",40,100,20,1,23,97,10,10,10,10,10,10,"moderate","Host Is Superhost,Host Has Profile Pic"
7357240,"Huge room in flatshare","none","2015-07-15","within a day",67,"Berlin",52.54208700354,13.4146895991059,"Apartment","Private room",1,1.5,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Essentials,Shampoo",28,NA,NA,3,7,100,10,9,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
9708953,"Huge flat - Eberswalder U2","none","2015-06-29","",NA,"Berlin",52.5407281408057,13.4210531688228,"Apartment","Entire home/apt",2,1,1,1,"Pull-out Sofa","Internet,Wireless Internet,Kitchen,Smoking allowed,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",60,NA,NA,4,1,100,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
18204674,"Ruhig und zentral am Rüdesheimer Platz","none","2017-04-13","within an hour",100,"Berlin",52.4748090583609,13.319737248447,"Apartment","Private room",4,1,2,2,"Real Bed","TV,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Iron,translation missing: en.hosting_amenity_50",78,800,25,3,1,100,10,10,10,10,8,8,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
17268248,"Wunderschöne 2-Zimmer-Wohnung","none","2016-10-12","within an hour",100,"Berlin",52.4716525904182,13.3151190474569,"House","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Hair dryer",60,NA,10,2,5,100,10,10,10,10,9,10,"flexible","Host Has Profile Pic,Instant Bookable"
12226042,"Rosi`s hideaway stilvoll wohlfühlen in Haus&Garten","none","2015-06-08","within an hour",100,"Berlin",52.637954572879,13.2957406048724,"Bungalow","Entire home/apt",6,2,3,6,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Free parking on premises,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox,Private entrance,Children’s books and toys,Room-darkening shades",100,250,40,2,7,97,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16935169,"Klein, fein, gemütlich und mittendrin","none","2015-07-16","a few days or more",0,"Berlin",52.5152662115649,13.4651723736601,"Apartment","Private room",2,1,0,1,"Real Bed","Wireless Internet,Kitchen,Heating,Washer,Essentials,Hangers",55,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
729392,"Cosy Room and Roof over Scene Area","none","2012-10-07","",NA,"Berlin",52.515764921892,13.4563643192304,"Apartment","Entire home/apt",5,1,2,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer",45,200,35,2,1,80,8,8,10,10,10,8,"moderate","Host Has Profile Pic,Is Location Exact"
638017,"Warmhearted charming place : )","none","2012-08-07","within a few hours",100,"Berlin",52.5191436890476,13.4591766287637,"Apartment","Entire home/apt",2,1,1,2,"Real Bed","Internet,Wireless Internet,Kitchen,Free parking on premises,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace",69,NA,NA,3,63,93,9,9,9,9,9,9,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
14600590,"Big, Bright Room directly at Frankfurter Tor","none","2014-10-13","within a day",73,"Berlin",52.516084792007,13.4553787811839,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Pets live on this property,Dog(s),Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",45,NA,10,2,39,96,10,10,10,9,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
13760475,"Modern, clean and comfortable Apartment.","none","2014-07-05","within an hour",100,"Berlin",52.5240393570208,13.4500281116558,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Luggage dropoff allowed,Long term stays allowed",69,200,20,4,32,98,10,10,10,10,10,10,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
7925138,"Altbauwohnung im Szene Kiez F-Hain","none","2014-02-01","",NA,"Berlin",52.5242736597564,13.45451758092,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Essentials",42,NA,30,2,3,100,8,9,10,9,10,9,"moderate","Host Has Profile Pic"
7711465,"Cozy and Lovely flat in central BLN","none","2012-11-30","within a day",100,"Berlin",52.5265597895989,13.4480190869296,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","Internet,Wireless Internet,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Breakfast,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",70,NA,30,3,8,86,10,9,10,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified"
17885198,"Warm& cozy in Samariterkiez - with Kamin!","none","2016-08-31","within an hour",100,"Berlin",52.5191697102265,13.4623642133965,"Apartment","Entire home/apt",3,1,0,1,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Laptop friendly workspace,Bathtub",65,120,30,1,3,93,10,10,10,10,9,10,"strict","Host Has Profile Pic,Is Location Exact"
254589,"Heated Waterbed 50% becalmed,organic breakfast","none","2011-10-26","within an hour",100,"Berlin",52.5237224340547,13.4492469204435,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Smoking allowed,Breakfast,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Room-darkening shades",33,NA,5,1,145,94,10,9,10,10,9,10,"strict","Host Is Superhost,Host Has Profile Pic,Is Location Exact,Instant Bookable"
15787321,"Cosy Room in Friedrichshain 21 qm","none","2016-11-01","",NA,"Berlin",52.5153906585731,13.4591629774848,"Condominium","Private room",2,1.5,1,1,"Real Bed","Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",30,NA,10,2,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic"
13870364,"Unique Studio with Loft Bed in Heart of Berlin","none","2015-03-09","",NA,"Berlin",52.5160245445025,13.4643329692449,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Smoke detector,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_50",39,200,NA,7,1,100,10,8,6,8,6,8,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17411946,"5-star-hotel-grade room, private en-suite bathroom","none","2012-08-12","within an hour",100,"Berlin",52.5157387746155,13.4627398387686,"Apartment","Private room",3,1.5,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Indoor fireplace,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",45,NA,NA,2,7,100,10,10,10,10,9,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
9149412,"beautiful 2 bedroom flat + balcony","none","2015-10-28","within a day",100,"Berlin",52.5194737243243,13.4662375550149,"Apartment","Entire home/apt",6,1,2,3,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo",115,300,NA,3,4,95,9,9,10,10,9,9,"flexible","Host Has Profile Pic,Is Location Exact"
9574730,"Große sonnige Dachwohnung in Friedrichshain","none","2015-11-21","",NA,"Berlin",52.5198253240051,13.4712901303257,"Apartment","Entire home/apt",5,2,3,3,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",105,250,80,10,1,100,10,10,10,8,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17540639,"Quite And Nice Apartment","none","2016-07-18","within an hour",100,"Berlin",52.523573564182,13.4499701582713,"Apartment","Entire home/apt",2,1,1,1,"Pull-out Sofa","TV,Cable TV,Wireless Internet,Kitchen,Free parking on premises,Heating,Family/kid friendly,Suitable for events,Washer,Essentials,Shampoo,Hangers,Iron",38,NA,15,1,3,100,10,10,10,9,9,9,"flexible","Host Has Profile Pic,Host Identity Verified,Instant Bookable"
15387740,"Cozy large apartment in Friedrichshain!","none","2012-11-08","within an hour",100,"Berlin",52.5157972395818,13.4689888071376,"Apartment","Entire home/apt",5,1,2,2,"Real Bed","Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hair dryer,translation missing: en.hosting_amenity_50",115,NA,NA,3,3,93,9,9,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
7719614,"gemütliche Wohnung zum wohlfühlen","none","2014-01-07","within an hour",100,"Berlin",52.5157621968643,13.4595220724872,"Apartment","Entire home/apt",5,1,2,3,"Real Bed","Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer",110,NA,30,2,23,99,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
7719575,"gemütliches Zimmer für zwei","none","2014-01-07","within an hour",100,"Berlin",52.5155939575813,13.4612676172591,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Pets allowed,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials",39,NA,15,3,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
6786965,"2 Zimmer Wohnung in Friedrichshain","none","2015-06-11","within a day",92,"Berlin",52.5178205012359,13.4703743160557,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Kitchen,Heating,Washer,Essentials,Shampoo",55,NA,40,2,12,95,10,10,10,10,9,10,"strict","Host Has Profile Pic"
17991884,"Chillout-WG-2017 - Entspannungszimmer","none","2015-09-06","within an hour",100,"Berlin",52.5189665017902,13.4659645854334,"Apartment","Private room",2,2,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Lock on bedroom door,Hair dryer,Iron",24,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
5407750,"Nice room in Berlin Friedrichshain.","none","2015-02-09","within a few hours",100,"Berlin",52.5235712479314,13.4542210002579,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Gym,Buzzer/wireless intercom,Heating,Washer",30,150,NA,1,3,80,8,7,10,10,9,8,"flexible","Host Has Profile Pic,Is Location Exact"
7896522,"Perfect location in Friedrichshain","none","2015-08-16","",NA,"Berlin",52.5142125967833,13.4711568310083,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Elevator in building,Heating,Family/kid friendly,Dryer,Essentials",40,500,NA,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16791576,"Private room in the heart of Berlin","none","2015-04-10","within a day",100,"Berlin",52.5272126708631,13.3882923292148,"Apartment","Private room",2,1,1,1,"Real Bed","Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",45,NA,NA,2,5,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
6698267,"Beautiful cozy flat in Berlin-Mitte","none","2015-05-10","within a day",88,"Berlin",52.5244062303523,13.4070244457844,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Washer",80,200,25,1,9,100,10,9,9,10,10,9,"strict","Host Has Profile Pic"
12888538,"BIG 3ROOMS Central City Aprt. Mitte","none","2016-01-10","within an hour",100,"Berlin",52.5231365483441,13.3998933629692,"Apartment","Entire home/apt",10,1.5,2,7,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",249,85,50,1,46,86,9,9,9,9,10,9,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
16461661,"New, clean, central apartment with all you need","none","2011-07-12","within an hour",100,"Berlin",52.5243844687601,13.414169602531,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox,Bathtub,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Luggage dropoff allowed",132,NA,25,2,10,98,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
3419574,"Central, cozy room at Alexanderplatz","none","2014-06-25","within an hour",100,"Berlin",52.5240369225061,13.4197689263329,"Apartment","Private room",2,1.5,1,1,"Real Bed","Internet,Wireless Internet,Wheelchair accessible,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Laptop friendly workspace,Changing table,Window guards,Babysitter recommendations,Room-darkening shades",48,NA,NA,2,246,93,10,9,9,10,9,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
17898297,"Modernes Luxus Loft in Berlin Mitte","none","2014-10-12","within an hour",100,"Berlin",52.52382237931,13.4027129002327,"Apartment","Entire home/apt",4,1.5,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Safety card,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",149,NA,NA,1,4,100,10,9,9,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified"
11405278,"Luxury Mitte Penthouse 3Bed, 3Bath","none","2010-07-08","within an hour",100,"Berlin",52.5325005369744,13.380882683054,"Apartment","Entire home/apt",6,3,3,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Free parking on premises,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",300,500,150,3,19,99,10,10,10,10,10,9,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
7411943,"High quality apartment with balcony","none","2014-04-27","",NA,"Berlin",52.5302204520704,13.3841826335159,"Apartment","Entire home/apt",4,1,1,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",150,200,30,3,6,97,10,10,10,10,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17820067,"Nice 2-room-flat in Berlin Mitte","none","2015-07-02","within an hour",93,"Berlin",52.5374710173794,13.3969016243363,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron",75,NA,25,1,2,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Instant Bookable"
4643340,"Naturkundemuseum & Main Station • 4 P • 70m2","none","2014-01-21","within an hour",100,"Berlin",52.5287014762152,13.389815220249,"Condominium","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Bathtub,Pack ’n Play/travel crib",70,200,30,2,52,93,9,10,9,9,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17802635,"Top Bright and Cosy Apartment Rosenthaler Platz","none","2013-05-17","a few days or more",33,"Berlin",52.5289792093824,13.3936117970075,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Washer,Safety card,Essentials,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",65,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
10497486,"Sehr helle 1-Zimmerwohnung im Roman","none","2016-01-10","",NA,"Berlin",52.5305017138451,13.3887359225161,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Washer,Hair dryer,Iron,Laptop friendly workspace",40,NA,NA,2,4,87,9,8,9,9,9,9,"flexible","Host Has Profile Pic,Is Location Exact"
452164,"In the middle of Mitte and green!","none","2012-04-29","",NA,"Berlin",52.5311040833651,13.388506982556,"Apartment","Entire home/apt",4,2,2,4,"Real Bed","Internet,Wireless Internet,Wheelchair accessible,Kitchen,Free parking on premises,Elevator in building,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",130,250,60,2,6,100,10,9,10,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
4686872,"Schöne Dachgeschoßwohnung in Mitte","none","2012-01-02","",NA,"Berlin",52.5354748717902,13.4003950355246,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",85,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
18545187,"Cozy apartement in Mitte","none","2014-02-12","within a day",100,"Berlin",52.5319211303594,13.3958865691025,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",99,250,30,2,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic"
10851406,"Nice and central apartment in Mitte","none","2012-09-15","",NA,"Berlin",52.5376871288437,13.4021394042759,"Apartment","Entire home/apt",2,1,0,1,"Pull-out Sofa","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",40,NA,NA,30,4,95,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
12047604,"Elegante Dreiraum Wohnung","none","2016-03-26","within an hour",100,"Berlin",52.5297765816877,13.4051301347329,"Apartment","Entire home/apt",5,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",200,NA,70,3,8,93,10,10,10,10,10,10,"strict","Host Has Profile Pic,Is Location Exact"
15541240,"2 Bedrooms, garden, in the hippest neighbourhood","none","2013-08-11","within an hour",100,"Berlin",52.5310678613109,13.404215611774,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Breakfast,Elevator in building,Heating,Family/kid friendly,Washer,Shampoo,Lock on bedroom door,Hair dryer,Iron,Laptop friendly workspace",140,400,50,2,3,90,10,9,9,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
17197549,"ROOF LEVEL HUGE PENTHOUSE+BIG TERACE MITTE Center","none","2017-01-01","within an hour",100,"Berlin",52.5303771235921,13.3964280690044,"Apartment","Entire home/apt",12,1.5,3,9,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",299,95,65,1,10,94,10,10,10,10,10,10,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
13785253,"Great 2ROOM Central City Apt.MITTE","none","2016-01-10","within an hour",100,"Berlin",52.5300806017331,13.3976297964317,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Essentials,Hangers,Hair dryer,Iron",99,88,39,1,17,82,8,9,9,9,10,8,"strict","Host Has Profile Pic,Instant Bookable"
